ref_date,geo,fuel_type,vehicle_type,number_of_vehicles,year,month
2024-01-01,BC,Electric,Vans,76,2024,1
2024-01-01,BC,Hybrid Electric,"Total, vehicle type",2502,2024,1
2024-01-01,BC,Hybrid Electric,Passenger cars,367,2024,1
2024-01-01,BC,Hybrid Electric,Pickup trucks,0,2024,1
2024-01-01,BC,Hybrid Electric,Multi-purpose vehicles,2109,2024,1
2024-01-01,BC,Hybrid Electric,Vans,26,2024,1
2024-01-01,BC,Hybrid Electric,"Total, vehicle type",5263,2024,1
2024-01-01,BC,Hybrid Electric,Passenger cars,943,2024,1
2024-01-01,BC,Hybrid Electric,Pickup trucks,461,2024,1
2024-01-01,BC,Hybrid Electric,Multi-purpose vehicles,3527,2024,1
2024-01-01,BC,Hybrid Electric,Vans,332,2024,1
2024-01-01,BC,Other,"Total, vehicle type",2,2024,1
2024-01-01,BC,Other,Passenger cars,2,2024,1
2024-01-01,BC,Other,Pickup trucks,0,2024,1
2024-01-01,BC,Other,Multi-purpose vehicles,0,2024,1
2024-01-01,BC,Other,Vans,0,2024,1
2024-04-01,CAN,All fuel types,"Total, vehicle type",511173,2024,4
2024-04-01,CAN,All fuel types,Passenger cars,73973,2024,4
2024-04-01,CAN,All fuel types,Pickup trucks,102862,2024,4
2024-04-01,CAN,All fuel types,Multi-purpose vehicles,315915,2024,4
2024-04-01,CAN,All fuel types,Vans,18423,2024,4
2024-04-01,CAN,Gas,"Total, vehicle type",383572,2024,4
2024-04-01,CAN,Gas,Passenger cars,59115,2024,4
2024-04-01,CAN,Gas,Pickup trucks,76462,2024,4
2024-04-01,CAN,Gas,Multi-purpose vehicles,234307,2024,4
2024-04-01,CAN,Gas,Vans,13688,2024,4
2024-04-01,CAN,Diesel,"Total, vehicle type",20917,2024,4
2024-04-01,CAN,Diesel,Passenger cars,0,2024,4
2024-04-01,CAN,Diesel,Pickup trucks,18469,2024,4
2024-04-01,CAN,Diesel,Multi-purpose vehicles,1300,2024,4
2024-04-01,CAN,Diesel,Vans,1148,2024,4
2024-04-01,CAN,All zero-emission vehicles,"Total, vehicle type",65733,2024,4
2024-04-01,CAN,All zero-emission vehicles,Passenger cars,9683,2024,4
2024-04-01,CAN,All zero-emission vehicles,Pickup trucks,2715,2024,4
2024-04-01,CAN,All zero-emission vehicles,Multi-purpose vehicles,52674,2024,4
2024-04-01,CAN,All zero-emission vehicles,Vans,661,2024,4
2024-04-01,CAN,Electric,"Total, vehicle type",48489,2024,4
2024-04-01,CAN,Electric,Passenger cars,8832,2024,4
2024-04-01,CAN,Electric,Pickup trucks,2715,2024,4
2024-04-01,CAN,Electric,Multi-purpose vehicles,36636,2024,4
2024-04-01,CAN,Electric,Vans,306,2024,4
2024-04-01,CAN,Hybrid Electric,"Total, vehicle type",17244,2024,4
2024-04-01,CAN,Hybrid Electric,Passenger cars,851,2024,4
2024-04-01,CAN,Hybrid Electric,Pickup trucks,0,2024,4
2024-04-01,CAN,Hybrid Electric,Multi-purpose vehicles,16038,2024,4
2024-04-01,CAN,Hybrid Electric,Vans,355,2024,4
2024-04-01,CAN,Hybrid Electric,"Total, vehicle type",40940,2024,4
2024-04-01,CAN,Hybrid Electric,Passenger cars,5164,2024,4
2024-04-01,CAN,Hybrid Electric,Pickup trucks,5216,2024,4
2024-04-01,CAN,Hybrid Electric,Multi-purpose vehicles,27634,2024,4
2024-04-01,CAN,Hybrid Electric,Vans,2926,2024,4
2024-04-01,CAN,Other,"Total, vehicle type",11,2024,4
2024-04-01,CAN,Other,Passenger cars,11,2024,4
2024-04-01,CAN,Other,Pickup trucks,0,2024,4
2024-04-01,CAN,Other,Multi-purpose vehicles,0,2024,4
2024-04-01,CAN,Other,Vans,0,2024,4
2024-04-01,PEI,All fuel types,"Total, vehicle type",1985,2024,4
2024-04-01,PEI,All fuel types,Passenger cars,286,2024,4
2024-04-01,PEI,All fuel types,Pickup trucks,440,2024,4
2024-04-01,PEI,All fuel types,Multi-purpose vehicles,1213,2024,4
2024-04-01,PEI,All fuel types,Vans,46,2024,4
2024-04-01,PEI,Gas,"Total, vehicle type",1543,2024,4
2024-04-01,PEI,Gas,Passenger cars,242,2024,4
2024-04-01,PEI,Gas,Pickup trucks,317,2024,4
2024-04-01,PEI,Gas,Multi-purpose vehicles,954,2024,4
2024-04-01,PEI,Gas,Vans,30,2024,4
2024-04-01,PEI,Diesel,"Total, vehicle type",84,2024,4
2024-04-01,PEI,Diesel,Passenger cars,0,2024,4
2024-04-01,PEI,Diesel,Pickup trucks,82,2024,4
2024-04-01,PEI,Diesel,Multi-purpose vehicles,2,2024,4
2024-04-01,PEI,Diesel,Vans,0,2024,4
2024-04-01,PEI,All zero-emission vehicles,"Total, vehicle type",173,2024,4
2024-04-01,PEI,All zero-emission vehicles,Passenger cars,11,2024,4
2024-04-01,PEI,All zero-emission vehicles,Pickup trucks,21,2024,4
2024-04-01,PEI,All zero-emission vehicles,Multi-purpose vehicles,137,2024,4
2024-04-01,PEI,All zero-emission vehicles,Vans,4,2024,4
2024-04-01,PEI,Electric,"Total, vehicle type",81,2024,4
2024-04-01,PEI,Electric,Passenger cars,9,2024,4
2024-04-01,PEI,Electric,Pickup trucks,21,2024,4
2024-04-01,PEI,Electric,Multi-purpose vehicles,51,2024,4
2024-04-01,PEI,Electric,Vans,0,2024,4
2024-04-01,PEI,Hybrid Electric,"Total, vehicle type",92,2024,4
2024-04-01,PEI,Hybrid Electric,Passenger cars,2,2024,4
2024-04-01,PEI,Hybrid Electric,Pickup trucks,0,2024,4
2024-04-01,PEI,Hybrid Electric,Multi-purpose vehicles,86,2024,4
2024-04-01,PEI,Hybrid Electric,Vans,4,2024,4
2024-04-01,PEI,Hybrid Electric,"Total, vehicle type",185,2024,4
2024-04-01,PEI,Hybrid Electric,Passenger cars,33,2024,4
2024-04-01,PEI,Hybrid Electric,Pickup trucks,20,2024,4
2024-04-01,PEI,Hybrid Electric,Multi-purpose vehicles,120,2024,4
2024-04-01,PEI,Hybrid Electric,Vans,12,2024,4
2024-04-01,PEI,Other,"Total, vehicle type",0,2024,4
2024-04-01,PEI,Other,Passenger cars,0,2024,4
2024-04-01,PEI,Other,Pickup trucks,0,2024,4
2024-04-01,PEI,Other,Multi-purpose vehicles,0,2024,4
2024-04-01,PEI,Other,Vans,0,2024,4
2024-04-01,Nova Scotia,All fuel types,"Total, vehicle type",14733,2024,4
2024-04-01,Nova Scotia,All fuel types,Passenger cars,2444,2024,4
2024-04-01,Nova Scotia,All fuel types,Pickup trucks,2515,2024,4
2024-04-01,Nova Scotia,All fuel types,Multi-purpose vehicles,9355,2024,4
2024-04-01,Nova Scotia,All fuel types,Vans,419,2024,4
2024-04-01,Nova Scotia,Gas,"Total, vehicle type",12427,2024,4
2024-04-01,Nova Scotia,Gas,Passenger cars,2202,2024,4
2024-04-01,Nova Scotia,Gas,Pickup trucks,1978,2024,4
2024-04-01,Nova Scotia,Gas,Multi-purpose vehicles,7895,2024,4
2024-04-01,Nova Scotia,Gas,Vans,352,2024,4
2024-04-01,Nova Scotia,Diesel,"Total, vehicle type",435,2024,4
2024-04-01,Nova Scotia,Diesel,Passenger cars,0,2024,4
2024-04-01,Nova Scotia,Diesel,Pickup trucks,405,2024,4
2024-04-01,Nova Scotia,Diesel,Multi-purpose vehicles,15,2024,4
2024-04-01,Nova Scotia,Diesel,Vans,15,2024,4
2024-04-01,Nova Scotia,All zero-emission vehicles,"Total, vehicle type",694,2024,4
2024-04-01,Nova Scotia,All zero-emission vehicles,Passenger cars,86,2024,4
2024-04-01,Nova Scotia,All zero-emission vehicles,Pickup trucks,23,2024,4
2024-04-01,Nova Scotia,All zero-emission vehicles,Multi-purpose vehicles,576,2024,4
2024-04-01,Nova Scotia,All zero-emission vehicles,Vans,9,2024,4
2024-04-01,Nova Scotia,Electric,"Total, vehicle type",364,2024,4
2024-04-01,Nova Scotia,Electric,Passenger cars,71,2024,4
2024-04-01,Nova Scotia,Electric,Pickup trucks,23,2024,4
2024-04-01,Nova Scotia,Electric,Multi-purpose vehicles,265,2024,4
2024-04-01,Nova Scotia,Electric,Vans,5,2024,4
2024-04-01,Nova Scotia,Hybrid Electric,"Total, vehicle type",330,2024,4
2024-04-01,Nova Scotia,Hybrid Electric,Passenger cars,15,2024,4
2024-04-01,Nova Scotia,Hybrid Electric,Pickup trucks,0,2024,4
2024-04-01,Nova Scotia,Hybrid Electric,Multi-purpose vehicles,311,2024,4
2024-04-01,Nova Scotia,Hybrid Electric,Vans,4,2024,4
2024-04-01,Nova Scotia,Hybrid Electric,"Total, vehicle type",1177,2024,4
2024-04-01,Nova Scotia,Hybrid Electric,Passenger cars,156,2024,4
2024-04-01,Nova Scotia,Hybrid Electric,Pickup trucks,109,2024,4
2024-04-01,Nova Scotia,Hybrid Electric,Multi-purpose vehicles,869,2024,4
2024-04-01,Nova Scotia,Hybrid Electric,Vans,43,2024,4
2024-04-01,Nova Scotia,Other,"Total, vehicle type",0,2024,4
2024-04-01,Nova Scotia,Other,Passenger cars,0,2024,4
2024-04-01,Nova Scotia,Other,Pickup trucks,0,2024,4
2024-04-01,Nova Scotia,Other,Multi-purpose vehicles,0,2024,4
2024-04-01,Nova Scotia,Other,Vans,0,2024,4
2024-04-01,NB,All fuel types,"Total, vehicle type",11187,2024,4
2024-04-01,NB,All fuel types,Passenger cars,1403,2024,4
2024-04-01,NB,All fuel types,Pickup trucks,2579,2024,4
2024-04-01,NB,All fuel types,Multi-purpose vehicles,6983,2024,4
2024-04-01,NB,All fuel types,Vans,222,2024,4
2024-04-01,NB,Gas,"Total, vehicle type",9033,2024,4
2024-04-01,NB,Gas,Passenger cars,1203,2024,4
2024-04-01,NB,Gas,Pickup trucks,2043,2024,4
2024-04-01,NB,Gas,Multi-purpose vehicles,5629,2024,4
2024-04-01,NB,Gas,Vans,158,2024,4
2024-04-01,NB,Diesel,"Total, vehicle type",429,2024,4
2024-04-01,NB,Diesel,Passenger cars,0,2024,4
2024-04-01,NB,Diesel,Pickup trucks,403,2024,4
2024-04-01,NB,Diesel,Multi-purpose vehicles,15,2024,4
2024-04-01,NB,Diesel,Vans,11,2024,4
2024-04-01,NB,All zero-emission vehicles,"Total, vehicle type",799,2024,4
2024-04-01,NB,All zero-emission vehicles,Passenger cars,79,2024,4
2024-04-01,NB,All zero-emission vehicles,Pickup trucks,33,2024,4
2024-04-01,NB,All zero-emission vehicles,Multi-purpose vehicles,681,2024,4
2024-04-01,NB,All zero-emission vehicles,Vans,6,2024,4
2024-04-01,NB,Electric,"Total, vehicle type",376,2024,4
2024-04-01,NB,Electric,Passenger cars,57,2024,4
2024-04-01,NB,Electric,Pickup trucks,33,2024,4
2024-04-01,NB,Electric,Multi-purpose vehicles,284,2024,4
2024-04-01,NB,Electric,Vans,2,2024,4
2024-04-01,NB,Hybrid Electric,"Total, vehicle type",423,2024,4
2024-04-01,NB,Hybrid Electric,Passenger cars,22,2024,4
2024-04-01,NB,Hybrid Electric,Pickup trucks,0,2024,4
2024-04-01,NB,Hybrid Electric,Multi-purpose vehicles,397,2024,4
2024-04-01,NB,Hybrid Electric,Vans,4,2024,4
2024-04-01,NB,Hybrid Electric,"Total, vehicle type",926,2024,4
2024-04-01,NB,Hybrid Electric,Passenger cars,121,2024,4
2024-04-01,NB,Hybrid Electric,Pickup trucks,100,2024,4
2024-04-01,NB,Hybrid Electric,Multi-purpose vehicles,658,2024,4
2024-04-01,NB,Hybrid Electric,Vans,47,2024,4
2024-04-01,NB,Other,"Total, vehicle type",0,2024,4
2024-04-01,NB,Other,Passenger cars,0,2024,4
2024-04-01,NB,Other,Pickup trucks,0,2024,4
2024-04-01,NB,Other,Multi-purpose vehicles,0,2024,4
2024-04-01,NB,Other,Vans,0,2024,4
2024-04-01,QUE,All fuel types,"Total, vehicle type",129429,2024,4
2024-04-01,QUE,All fuel types,Passenger cars,19879,2024,4
2024-04-01,QUE,All fuel types,Pickup trucks,18608,2024,4
2024-04-01,QUE,All fuel types,Multi-purpose vehicles,86881,2024,4
2024-04-01,QUE,All fuel types,Vans,4061,2024,4
2024-04-01,QUE,Gas,"Total, vehicle type",84415,2024,4
2024-04-01,QUE,Gas,Passenger cars,14290,2024,4
2024-04-01,QUE,Gas,Pickup trucks,13180,2024,4
2024-04-01,QUE,Gas,Multi-purpose vehicles,53957,2024,4
2024-04-01,QUE,Gas,Vans,2988,2024,4
2024-04-01,QUE,Diesel,"Total, vehicle type",4037,2024,4
2024-04-01,QUE,Diesel,Passenger cars,0,2024,4
2024-04-01,QUE,Diesel,Pickup trucks,3610,2024,4
2024-04-01,QUE,Diesel,Multi-purpose vehicles,171,2024,4
2024-04-01,QUE,Diesel,Vans,256,2024,4
2024-04-01,QUE,All zero-emission vehicles,"Total, vehicle type",33911,2024,4
2024-04-01,QUE,All zero-emission vehicles,Passenger cars,4464,2024,4
2024-04-01,QUE,All zero-emission vehicles,Pickup trucks,1003,2024,4
2024-04-01,QUE,All zero-emission vehicles,Multi-purpose vehicles,28158,2024,4
2024-04-01,QUE,All zero-emission vehicles,Vans,286,2024,4
2024-04-01,QUE,Electric,"Total, vehicle type",25693,2024,4
2024-04-01,QUE,Electric,Passenger cars,4052,2024,4
2024-04-01,QUE,Electric,Pickup trucks,1003,2024,4
2024-04-01,QUE,Electric,Multi-purpose vehicles,20500,2024,4
2024-04-01,QUE,Electric,Vans,138,2024,4
2024-04-01,QUE,Hybrid Electric,"Total, vehicle type",8218,2024,4
2024-04-01,QUE,Hybrid Electric,Passenger cars,412,2024,4
2024-04-01,QUE,Hybrid Electric,Pickup trucks,0,2024,4
2024-04-01,QUE,Hybrid Electric,Multi-purpose vehicles,7658,2024,4
2024-04-01,QUE,Hybrid Electric,Vans,148,2024,4
2024-04-01,QUE,Hybrid Electric,"Total, vehicle type",7066,2024,4
2024-04-01,QUE,Hybrid Electric,Passenger cars,1125,2024,4
2024-04-01,QUE,Hybrid Electric,Pickup trucks,815,2024,4
2024-04-01,QUE,Hybrid Electric,Multi-purpose vehicles,4595,2024,4
2024-04-01,QUE,Hybrid Electric,Vans,531,2024,4
2024-04-01,QUE,Other,"Total, vehicle type",0,2024,4
2024-04-01,QUE,Other,Passenger cars,0,2024,4
2024-04-01,QUE,Other,Pickup trucks,0,2024,4
2024-04-01,QUE,Other,Multi-purpose vehicles,0,2024,4
2024-04-01,QUE,Other,Vans,0,2024,4
2024-04-01,ON,All fuel types,"Total, vehicle type",190548,2024,4
2024-04-01,ON,All fuel types,Passenger cars,31074,2024,4
2024-04-01,ON,All fuel types,Pickup trucks,34599,2024,4
2024-04-01,ON,All fuel types,Multi-purpose vehicles,117240,2024,4
2024-04-01,ON,All fuel types,Vans,7635,2024,4
2024-04-01,ON,Gas,"Total, vehicle type",151783,2024,4
2024-04-01,ON,Gas,Passenger cars,26071,2024,4
2024-04-01,ON,Gas,Pickup trucks,26647,2024,4
2024-04-01,ON,Gas,Multi-purpose vehicles,93456,2024,4
2024-04-01,ON,Gas,Vans,5609,2024,4
2024-04-01,ON,Diesel,"Total, vehicle type",5647,2024,4
2024-04-01,ON,Diesel,Passenger cars,0,2024,4
2024-04-01,ON,Diesel,Pickup trucks,4649,2024,4
2024-04-01,ON,Diesel,Multi-purpose vehicles,463,2024,4
2024-04-01,ON,Diesel,Vans,535,2024,4
2024-04-01,ON,All zero-emission vehicles,"Total, vehicle type",14377,2024,4
2024-04-01,ON,All zero-emission vehicles,Passenger cars,2676,2024,4
2024-04-01,ON,All zero-emission vehicles,Pickup trucks,730,2024,4
2024-04-01,ON,All zero-emission vehicles,Multi-purpose vehicles,10788,2024,4
2024-04-01,ON,All zero-emission vehicles,Vans,183,2024,4
2024-04-01,ON,Electric,"Total, vehicle type",10469,2024,4
2024-04-01,ON,Electric,Passenger cars,2480,2024,4
2024-04-01,ON,Electric,Pickup trucks,730,2024,4
2024-04-01,ON,Electric,Multi-purpose vehicles,7210,2024,4
2024-04-01,ON,Electric,Vans,49,2024,4
2024-04-01,ON,Hybrid Electric,"Total, vehicle type",3908,2024,4
2024-04-01,ON,Hybrid Electric,Passenger cars,196,2024,4
2024-04-01,ON,Hybrid Electric,Pickup trucks,0,2024,4
2024-04-01,ON,Hybrid Electric,Multi-purpose vehicles,3578,2024,4
2024-04-01,ON,Hybrid Electric,Vans,134,2024,4
2024-04-01,ON,Hybrid Electric,"Total, vehicle type",18741,2024,4
2024-04-01,ON,Hybrid Electric,Passenger cars,2327,2024,4
2024-04-01,ON,Hybrid Electric,Pickup trucks,2573,2024,4
2024-04-01,ON,Hybrid Electric,Multi-purpose vehicles,12533,2024,4
2024-04-01,ON,Hybrid Electric,Vans,1308,2024,4
2024-04-01,ON,Other,"Total, vehicle type",0,2024,4
2024-04-01,ON,Other,Passenger cars,0,2024,4
2024-04-01,ON,Other,Pickup trucks,0,2024,4
2024-04-01,ON,Other,Multi-purpose vehicles,0,2024,4
2024-04-01,ON,Other,Vans,0,2024,4
2024-04-01,MB,All fuel types,"Total, vehicle type",14779,2024,4
2024-04-01,MB,All fuel types,Passenger cars,1484,2024,4
2024-04-01,MB,All fuel types,Pickup trucks,3717,2024,4
2024-04-01,MB,All fuel types,Multi-purpose vehicles,9122,2024,4
2024-04-01,MB,All fuel types,Vans,456,2024,4
2024-04-01,MB,Gas,"Total, vehicle type",12353,2024,4
2024-04-01,MB,Gas,Passenger cars,1330,2024,4
2024-04-01,MB,Gas,Pickup trucks,3049,2024,4
2024-04-01,MB,Gas,Multi-purpose vehicles,7626,2024,4
2024-04-01,MB,Gas,Vans,348,2024,4
2024-04-01,MB,Diesel,"Total, vehicle type",573,2024,4
2024-04-01,MB,Diesel,Passenger cars,0,2024,4
2024-04-01,MB,Diesel,Pickup trucks,526,2024,4
2024-04-01,MB,Diesel,Multi-purpose vehicles,37,2024,4
2024-04-01,MB,Diesel,Vans,10,2024,4
2024-04-01,MB,All zero-emission vehicles,"Total, vehicle type",736,2024,4
2024-04-01,MB,All zero-emission vehicles,Passenger cars,62,2024,4
2024-04-01,MB,All zero-emission vehicles,Pickup trucks,34,2024,4
2024-04-01,MB,All zero-emission vehicles,Multi-purpose vehicles,636,2024,4
2024-04-01,MB,All zero-emission vehicles,Vans,4,2024,4
2024-04-01,MB,Electric,"Total, vehicle type",440,2024,4
2024-04-01,MB,Electric,Passenger cars,53,2024,4
2024-04-01,MB,Electric,Pickup trucks,34,2024,4
2024-04-01,MB,Electric,Multi-purpose vehicles,352,2024,4
2024-04-01,MB,Electric,Vans,1,2024,4
2024-04-01,MB,Hybrid Electric,"Total, vehicle type",296,2024,4
2024-04-01,MB,Hybrid Electric,Passenger cars,9,2024,4
2024-04-01,MB,Hybrid Electric,Pickup trucks,0,2024,4
2024-04-01,MB,Hybrid Electric,Multi-purpose vehicles,284,2024,4
2024-04-01,MB,Hybrid Electric,Vans,3,2024,4
2024-04-01,MB,Hybrid Electric,"Total, vehicle type",1117,2024,4
2024-04-01,MB,Hybrid Electric,Passenger cars,92,2024,4
2024-04-01,MB,Hybrid Electric,Pickup trucks,108,2024,4
2024-04-01,MB,Hybrid Electric,Multi-purpose vehicles,823,2024,4
2024-04-01,MB,Hybrid Electric,Vans,94,2024,4
2024-04-01,MB,Other,"Total, vehicle type",0,2024,4
2024-04-01,MB,Other,Passenger cars,0,2024,4
2024-04-01,MB,Other,Pickup trucks,0,2024,4
2024-04-01,MB,Other,Multi-purpose vehicles,0,2024,4
2024-04-01,MB,Other,Vans,0,2024,4
2024-04-01,SAS,All fuel types,"Total, vehicle type",13780,2024,4
2024-04-01,SAS,All fuel types,Passenger cars,990,2024,4
2024-04-01,SAS,All fuel types,Pickup trucks,4952,2024,4
2024-04-01,SAS,All fuel types,Multi-purpose vehicles,7459,2024,4
2024-04-01,SAS,All fuel types,Vans,379,2024,4
2024-04-01,SAS,Gas,"Total, vehicle type",11323,2024,4
2024-04-01,SAS,Gas,Passenger cars,913,2024,4
2024-04-01,SAS,Gas,Pickup trucks,3612,2024,4
2024-04-01,SAS,Gas,Multi-purpose vehicles,6506,2024,4
2024-04-01,SAS,Gas,Vans,292,2024,4
2024-04-01,SAS,Diesel,"Total, vehicle type",1310,2024,4
2024-04-01,SAS,Diesel,Passenger cars,0,2024,4
2024-04-01,SAS,Diesel,Pickup trucks,1182,2024,4
2024-04-01,SAS,Diesel,Multi-purpose vehicles,116,2024,4
2024-04-01,SAS,Diesel,Vans,12,2024,4
2024-04-01,SAS,All zero-emission vehicles,"Total, vehicle type",336,2024,4
2024-04-01,SAS,All zero-emission vehicles,Passenger cars,31,2024,4
2024-04-01,SAS,All zero-emission vehicles,Pickup trucks,33,2024,4
2024-04-01,SAS,All zero-emission vehicles,Multi-purpose vehicles,265,2024,4
2024-04-01,SAS,All zero-emission vehicles,Vans,7,2024,4
2024-04-01,SAS,Electric,"Total, vehicle type",200,2024,4
2024-04-01,SAS,Electric,Passenger cars,28,2024,4
2024-04-01,SAS,Electric,Pickup trucks,33,2024,4
2024-04-01,SAS,Electric,Multi-purpose vehicles,135,2024,4
2024-04-01,SAS,Electric,Vans,4,2024,4
2024-04-01,SAS,Hybrid Electric,"Total, vehicle type",136,2024,4
2024-04-01,SAS,Hybrid Electric,Passenger cars,3,2024,4
2024-04-01,SAS,Hybrid Electric,Pickup trucks,0,2024,4
2024-04-01,SAS,Hybrid Electric,Multi-purpose vehicles,130,2024,4
2024-04-01,SAS,Hybrid Electric,Vans,3,2024,4
2024-04-01,SAS,Hybrid Electric,"Total, vehicle type",811,2024,4
2024-04-01,SAS,Hybrid Electric,Passenger cars,46,2024,4
2024-04-01,SAS,Hybrid Electric,Pickup trucks,125,2024,4
2024-04-01,SAS,Hybrid Electric,Multi-purpose vehicles,572,2024,4
2024-04-01,SAS,Hybrid Electric,Vans,68,2024,4
2024-04-01,SAS,Other,"Total, vehicle type",0,2024,4
2024-04-01,SAS,Other,Passenger cars,0,2024,4
2024-04-01,SAS,Other,Pickup trucks,0,2024,4
2024-04-01,SAS,Other,Multi-purpose vehicles,0,2024,4
2024-04-01,SAS,Other,Vans,0,2024,4
2024-04-01,BC,All fuel types,"Total, vehicle type",61529,2024,4
2024-04-01,BC,All fuel types,Passenger cars,9350,2024,4
2024-04-01,BC,All fuel types,Pickup trucks,12675,2024,4
2024-04-01,BC,All fuel types,Multi-purpose vehicles,36822,2024,4
2024-04-01,BC,All fuel types,Vans,2682,2024,4
2024-04-01,BC,Gas,"Total, vehicle type",40077,2024,4
2024-04-01,BC,Gas,Passenger cars,6491,2024,4
2024-04-01,BC,Gas,Pickup trucks,8390,2024,4
2024-04-01,BC,Gas,Multi-purpose vehicles,23316,2024,4
2024-04-01,BC,Gas,Vans,1880,2024,4
2024-04-01,BC,Diesel,"Total, vehicle type",3369,2024,4
2024-04-01,BC,Diesel,Passenger cars,0,2024,4
2024-04-01,BC,Diesel,Pickup trucks,2979,2024,4
2024-04-01,BC,Diesel,Multi-purpose vehicles,172,2024,4
2024-04-01,BC,Diesel,Vans,218,2024,4
2024-04-01,BC,All zero-emission vehicles,"Total, vehicle type",12171,2024,4
2024-04-01,BC,All zero-emission vehicles,Passenger cars,1975,2024,4
2024-04-01,BC,All zero-emission vehicles,Pickup trucks,652,2024,4
2024-04-01,BC,All zero-emission vehicles,Multi-purpose vehicles,9419,2024,4
2024-04-01,BC,All zero-emission vehicles,Vans,125,2024,4
2024-04-01,BC,Electric,"Total, vehicle type",9370,2024,4
2024-04-01,BC,Electric,Passenger cars,1820,2024,4
2024-04-01,BC,Electric,Pickup trucks,652,2024,4
2024-04-01,BC,Electric,Multi-purpose vehicles,6808,2024,4
2024-04-01,BC,Electric,Vans,90,2024,4
2024-04-01,BC,Hybrid Electric,"Total, vehicle type",2801,2024,4
2024-04-01,BC,Hybrid Electric,Passenger cars,155,2024,4
2024-04-01,BC,Hybrid Electric,Pickup trucks,0,2024,4
2024-04-01,BC,Hybrid Electric,Multi-purpose vehicles,2611,2024,4
2024-04-01,BC,Hybrid Electric,Vans,35,2024,4
2024-04-01,BC,Hybrid Electric,"Total, vehicle type",5901,2024,4
2024-04-01,BC,Hybrid Electric,Passenger cars,873,2024,4
2024-04-01,BC,Hybrid Electric,Pickup trucks,654,2024,4
2024-04-01,BC,Hybrid Electric,Multi-purpose vehicles,3915,2024,4
2024-04-01,BC,Hybrid Electric,Vans,459,2024,4
2024-04-01,BC,Other,"Total, vehicle type",11,2024,4
2024-04-01,BC,Other,Passenger cars,11,2024,4
2024-04-01,BC,Other,Pickup trucks,0,2024,4
2024-04-01,BC,Other,Multi-purpose vehicles,0,2024,4
2024-04-01,BC,Other,Vans,0,2024,4
2024-07-01,CAN,All fuel types,"Total, vehicle type",483287,2024,7
2024-07-01,CAN,All fuel types,Passenger cars,65422,2024,7
2024-07-01,CAN,All fuel types,Pickup trucks,97494,2024,7
2024-07-01,CAN,All fuel types,Multi-purpose vehicles,301689,2024,7
2024-07-01,CAN,All fuel types,Vans,18682,2024,7
2024-07-01,CAN,Gas,"Total, vehicle type",339446,2024,7
2024-07-01,CAN,Gas,Passenger cars,45543,2024,7
2024-07-01,CAN,Gas,Pickup trucks,68367,2024,7
2024-07-01,CAN,Gas,Multi-purpose vehicles,212206,2024,7
2024-07-01,CAN,Gas,Vans,13330,2024,7
2024-07-01,CAN,Diesel,"Total, vehicle type",21860,2024,7
2024-07-01,CAN,Diesel,Passenger cars,0,2024,7
2024-07-01,CAN,Diesel,Pickup trucks,19060,2024,7
2024-07-01,CAN,Diesel,Multi-purpose vehicles,1507,2024,7
2024-07-01,CAN,Diesel,Vans,1293,2024,7
2024-07-01,CAN,All zero-emission vehicles,"Total, vehicle type",75636,2024,7
2024-07-01,CAN,All zero-emission vehicles,Passenger cars,11130,2024,7
2024-07-01,CAN,All zero-emission vehicles,Pickup trucks,4326,2024,7
2024-07-01,CAN,All zero-emission vehicles,Multi-purpose vehicles,59515,2024,7
2024-07-01,CAN,All zero-emission vehicles,Vans,665,2024,7
2024-07-01,CAN,Electric,"Total, vehicle type",56048,2024,7
2024-07-01,CAN,Electric,Passenger cars,9263,2024,7
