ref_date,geo,age,gender,statistics,religion_name,total_followers,year,month
2021-01-01,"Red Deer (CMA), Alta.",25 to 34 years,Women+,2021 Counts,reformed_16,15,2021,1
2021-01-01,"Red Deer (CMA), Alta.",25 to 34 years,Women+,2021 Counts,united_church_17,30,2021,1
2021-01-01,"Red Deer (CMA), Alta.",25 to 34 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,140,2021,1
2021-01-01,"Red Deer (CMA), Alta.",25 to 34 years,Women+,2021 Counts,hindu_19,85,2021,1
2021-01-01,"Red Deer (CMA), Alta.",25 to 34 years,Women+,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",25 to 34 years,Women+,2021 Counts,muslim_21,165,2021,1
2021-01-01,"Red Deer (CMA), Alta.",25 to 34 years,Women+,2021 Counts,sikh_22,35,2021,1
2021-01-01,"Red Deer (CMA), Alta.",25 to 34 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",25 to 34 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,135,2021,1
2021-01-01,"Red Deer (CMA), Alta.",25 to 34 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,3815,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,total_religion_1,15035,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,buddhist_2,155,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,christian_3,7190,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,christian_n_o_s_4,2055,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,anabaptist_5,25,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,anglican_6,145,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,baptist_7,95,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,catholic_8,3325,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,christian_orthodox_9,185,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,jehovahs_witness_10,85,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,latter_day_saints_11,90,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,lutheran_12,195,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,35,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,145,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,presbyterian_15,80,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,reformed_16,45,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,united_church_17,270,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,420,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,hindu_19,190,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,jewish_20,25,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,muslim_21,360,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,sikh_22,40,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,110,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,6935,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,total_religion_1,7260,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,buddhist_2,60,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,christian_3,3215,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,christian_n_o_s_4,970,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,anabaptist_5,10,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,anglican_6,60,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,baptist_7,60,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,catholic_8,1445,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,christian_orthodox_9,95,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,jehovahs_witness_10,30,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,latter_day_saints_11,40,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,lutheran_12,70,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,25,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,75,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,presbyterian_15,30,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,reformed_16,15,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,united_church_17,110,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,195,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,hindu_19,100,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,muslim_21,175,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,sikh_22,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,10,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,50,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,3615,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,total_religion_1,7775,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,buddhist_2,90,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,christian_3,3980,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,christian_n_o_s_4,1080,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,anabaptist_5,10,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,anglican_6,95,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,baptist_7,45,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,catholic_8,1880,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,christian_orthodox_9,90,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,jehovahs_witness_10,60,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,latter_day_saints_11,45,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,lutheran_12,125,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,10,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,75,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,presbyterian_15,50,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,reformed_16,30,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,united_church_17,160,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,230,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,hindu_19,95,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,jewish_20,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,muslim_21,185,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,sikh_22,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,10,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,60,2021,1
2021-01-01,"Red Deer (CMA), Alta.",35 to 44 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,3320,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,total_religion_1,12325,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,buddhist_2,80,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,christian_3,6770,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,christian_n_o_s_4,1380,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,anglican_6,310,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,baptist_7,80,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,catholic_8,3045,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,christian_orthodox_9,165,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,jehovahs_witness_10,65,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,latter_day_saints_11,70,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,lutheran_12,300,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,40,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,155,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,presbyterian_15,55,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,reformed_16,50,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,united_church_17,480,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,565,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,hindu_19,105,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,jewish_20,15,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,muslim_21,240,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,sikh_22,50,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,10,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,75,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,4975,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,total_religion_1,6145,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,buddhist_2,35,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,christian_3,3115,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,christian_n_o_s_4,605,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,anglican_6,125,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,baptist_7,35,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,catholic_8,1490,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,christian_orthodox_9,90,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,jehovahs_witness_10,30,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,latter_day_saints_11,40,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,lutheran_12,140,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,15,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,75,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,presbyterian_15,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,reformed_16,25,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,united_church_17,145,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,270,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,hindu_19,55,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,jewish_20,15,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,muslim_21,160,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,sikh_22,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,2715,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,total_religion_1,6185,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,buddhist_2,45,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,christian_3,3655,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,christian_n_o_s_4,775,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,anglican_6,190,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,baptist_7,50,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,catholic_8,1555,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,christian_orthodox_9,65,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,jehovahs_witness_10,35,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,latter_day_saints_11,25,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,lutheran_12,160,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,25,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,90,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,presbyterian_15,35,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,reformed_16,25,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,united_church_17,335,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,300,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,hindu_19,45,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,jewish_20,10,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,muslim_21,80,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,sikh_22,30,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,55,2021,1
2021-01-01,"Red Deer (CMA), Alta.",45 to 54 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,2255,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,total_religion_1,12740,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,buddhist_2,80,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,christian_3,7685,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,christian_n_o_s_4,1290,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,anabaptist_5,15,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,anglican_6,470,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,baptist_7,215,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,catholic_8,2690,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,christian_orthodox_9,90,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,jehovahs_witness_10,50,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,latter_day_saints_11,130,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,lutheran_12,430,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,110,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,240,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,presbyterian_15,230,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,reformed_16,15,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,united_church_17,1125,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,580,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,hindu_19,35,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,muslim_21,70,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,sikh_22,30,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,70,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,4745,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,total_religion_1,6145,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,buddhist_2,35,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,christian_3,3470,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,christian_n_o_s_4,580,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,anabaptist_5,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,anglican_6,175,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,baptist_7,80,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,catholic_8,1310,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,christian_orthodox_9,45,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,jehovahs_witness_10,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,latter_day_saints_11,60,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,lutheran_12,175,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,45,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,120,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,presbyterian_15,115,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,reformed_16,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,united_church_17,455,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,280,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,hindu_19,20,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,jewish_20,0,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,muslim_21,45,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,sikh_22,15,2021,1
2021-01-01,"Red Deer (CMA), Alta.",55 to 64 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
